message;severity;node;stamp;location
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.044503])";"30";"turtlesim3.sim";"1694795428.826460311";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.044503])";"30";"turtlesim2.sim";"1694795428.819464686";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.641037, y=11.113764])";"30";"turtlesim1.sim";"1694795428.816016141";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.019629])";"30";"turtlesim3.sim";"1694795428.810354137";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=6.019629])";"30";"turtlesim2.sim";"1694795428.802804042";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.661168, y=11.113764])";"30";"turtlesim1.sim";"1694795428.799333439";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.994754])";"30";"turtlesim3.sim";"1694795428.794450534";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.994754])";"30";"turtlesim2.sim";"1694795428.787134413";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.681300, y=11.113764])";"30";"turtlesim1.sim";"1694795428.783188073";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.969880])";"30";"turtlesim3.sim";"1694795428.778672001";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.969880])";"30";"turtlesim2.sim";"1694795428.770468541";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.701431, y=11.113764])";"30";"turtlesim1.sim";"1694795428.767475531";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.945005])";"30";"turtlesim3.sim";"1694795428.762019398";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.945005])";"30";"turtlesim2.sim";"1694795428.755442965";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.721562, y=11.113764])";"30";"turtlesim1.sim";"1694795428.751428621";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.920131])";"30";"turtlesim3.sim";"1694795428.746928097";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.920131])";"30";"turtlesim2.sim";"1694795428.738821299";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.741693, y=11.113764])";"30";"turtlesim1.sim";"1694795428.735725969";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.895256])";"30";"turtlesim3.sim";"1694795428.729968828";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.895256])";"30";"turtlesim2.sim";"1694795428.723232066";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.761824, y=11.113764])";"30";"turtlesim1.sim";"1694795428.719877293";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.870382])";"30";"turtlesim3.sim";"1694795428.714293077";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.870382])";"30";"turtlesim2.sim";"1694795428.706673025";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.781955, y=11.113764])";"30";"turtlesim1.sim";"1694795428.703128671";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.845507])";"30";"turtlesim3.sim";"1694795428.698165377";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.845507])";"30";"turtlesim2.sim";"1694795428.690976555";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.802086, y=11.113764])";"30";"turtlesim1.sim";"1694795428.687522827";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.820633])";"30";"turtlesim3.sim";"1694795428.682949794";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.820633])";"30";"turtlesim2.sim";"1694795428.675319399";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.822217, y=11.113764])";"30";"turtlesim1.sim";"1694795428.671901661";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.795758])";"30";"turtlesim3.sim";"1694795428.666684121";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.795758])";"30";"turtlesim2.sim";"1694795428.659269405";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.842348, y=11.113764])";"30";"turtlesim1.sim";"1694795428.655201349";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.770884])";"30";"turtlesim3.sim";"1694795428.650900809";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.770884])";"30";"turtlesim2.sim";"1694795428.642606380";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.862479, y=11.113764])";"30";"turtlesim1.sim";"1694795428.639891588";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.746009])";"30";"turtlesim3.sim";"1694795428.634159258";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.746009])";"30";"turtlesim2.sim";"1694795428.627448669";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.882610, y=11.113764])";"30";"turtlesim1.sim";"1694795428.623963990";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.721135])";"30";"turtlesim3.sim";"1694795428.618880229";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.721135])";"30";"turtlesim2.sim";"1694795428.611385687";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.902741, y=11.113764])";"30";"turtlesim1.sim";"1694795428.607832209";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.696260])";"30";"turtlesim3.sim";"1694795428.602095573";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.696260])";"30";"turtlesim2.sim";"1694795428.594544167";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.922872, y=11.113764])";"30";"turtlesim1.sim";"1694795428.591829326";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.671386])";"30";"turtlesim3.sim";"1694795428.586285366";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.671386])";"30";"turtlesim2.sim";"1694795428.578818748";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.943003, y=11.113764])";"30";"turtlesim1.sim";"1694795428.576022868";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.646511])";"30";"turtlesim3.sim";"1694795428.570630979";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.646511])";"30";"turtlesim2.sim";"1694795428.563033873";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.963134, y=11.113764])";"30";"turtlesim1.sim";"1694795428.559256313";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.621637])";"30";"turtlesim3.sim";"1694795428.554862626";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.621637])";"30";"turtlesim2.sim";"1694795428.547398817";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=2.983265, y=11.108320])";"30";"turtlesim1.sim";"1694795428.543302155";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.596762])";"30";"turtlesim3.sim";"1694795428.538253151";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.596762])";"30";"turtlesim2.sim";"1694795428.530612109";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.571888])";"30";"turtlesim3.sim";"1694795428.522405250";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.571888])";"30";"turtlesim2.sim";"1694795428.515255013";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.547013])";"30";"turtlesim3.sim";"1694795428.506738780";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.547013])";"30";"turtlesim2.sim";"1694795428.498482582";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.522139])";"30";"turtlesim3.sim";"1694795428.490189523";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.522139])";"30";"turtlesim2.sim";"1694795428.483301941";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.497264])";"30";"turtlesim3.sim";"1694795428.474942262";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.497264])";"30";"turtlesim2.sim";"1694795428.467011724";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.472390])";"30";"turtlesim3.sim";"1694795428.458473427";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.472390])";"30";"turtlesim2.sim";"1694795428.450755717";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.447515])";"30";"turtlesim3.sim";"1694795428.442240843";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.447515])";"30";"turtlesim2.sim";"1694795428.435475593";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.422641])";"30";"turtlesim3.sim";"1694795428.426092353";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.422641])";"30";"turtlesim2.sim";"1694795428.419231795";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.397766])";"30";"turtlesim3.sim";"1694795428.410384418";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.397766])";"30";"turtlesim2.sim";"1694795428.402456108";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.372892])";"30";"turtlesim3.sim";"1694795428.394191515";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.372892])";"30";"turtlesim2.sim";"1694795428.386798306";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.348017])";"30";"turtlesim3.sim";"1694795428.378429931";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.348017])";"30";"turtlesim2.sim";"1694795428.371194924";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.323143])";"30";"turtlesim3.sim";"1694795428.362761803";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.323143])";"30";"turtlesim2.sim";"1694795428.354634760";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.298268])";"30";"turtlesim3.sim";"1694795428.346012551";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.298268])";"30";"turtlesim2.sim";"1694795428.339024457";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.273394])";"30";"turtlesim3.sim";"1694795428.330347001";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.273394])";"30";"turtlesim2.sim";"1694795428.323266492";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.248519])";"30";"turtlesim3.sim";"1694795428.314633698";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.248519])";"30";"turtlesim2.sim";"1694795428.306670421";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.223645])";"30";"turtlesim3.sim";"1694795428.298368800";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.223645])";"30";"turtlesim2.sim";"1694795428.290622866";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.198770])";"30";"turtlesim3.sim";"1694795428.282565601";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.198770])";"30";"turtlesim2.sim";"1694795428.275335202";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.173896])";"30";"turtlesim3.sim";"1694795428.266870958";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.173896])";"30";"turtlesim2.sim";"1694795428.259305325";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.149021])";"30";"turtlesim3.sim";"1694795428.250196246";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.149021])";"30";"turtlesim2.sim";"1694795428.243243420";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.124147])";"30";"turtlesim3.sim";"1694795428.234869526";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.020131, y=5.124147])";"30";"turtlesim2.sim";"1694795428.227098501";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.011555, y=5.099272])";"30";"turtlesim3.sim";"1694795428.218382782";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.011555, y=5.099272])";"30";"turtlesim2.sim";"1694795428.210965440";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.115311, y=-0.028881])";"30";"turtlesim3.sim";"1694795422.746486911";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.115311, y=-0.028881])";"30";"turtlesim2.sim";"1694795422.738772059";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.129091, y=-0.028881])";"30";"turtlesim3.sim";"1694795422.730575476";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.129091, y=-0.028881])";"30";"turtlesim2.sim";"1694795422.723132208";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.142872, y=-0.028881])";"30";"turtlesim3.sim";"1694795422.714376736";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.142872, y=-0.028881])";"30";"turtlesim2.sim";"1694795422.707088010";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.156652, y=-0.028881])";"30";"turtlesim3.sim";"1694795422.698168396";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.156652, y=-0.028881])";"30";"turtlesim2.sim";"1694795422.690809065";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.170433, y=-0.028881])";"30";"turtlesim3.sim";"1694795422.682851615";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.170433, y=-0.028881])";"30";"turtlesim2.sim";"1694795422.674563708";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.184214, y=-0.028881])";"30";"turtlesim3.sim";"1694795422.666659405";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.184214, y=-0.028881])";"30";"turtlesim2.sim";"1694795422.659445244";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.197994, y=-0.028881])";"30";"turtlesim3.sim";"1694795422.650469688";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.197994, y=-0.028881])";"30";"turtlesim2.sim";"1694795422.643343066";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.211775, y=-0.028881])";"30";"turtlesim3.sim";"1694795422.634264900";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.211775, y=-0.028881])";"30";"turtlesim2.sim";"1694795422.627128382";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.225555, y=-0.028881])";"30";"turtlesim3.sim";"1694795422.618342873";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.225555, y=-0.028881])";"30";"turtlesim2.sim";"1694795422.610446911";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.239336, y=-0.028881])";"30";"turtlesim3.sim";"1694795422.602753423";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.239336, y=-0.028881])";"30";"turtlesim2.sim";"1694795422.595461262";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.253116, y=-0.028881])";"30";"turtlesim3.sim";"1694795422.586656617";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.253116, y=-0.028881])";"30";"turtlesim2.sim";"1694795422.579363492";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.266897, y=-0.028881])";"30";"turtlesim3.sim";"1694795422.570417766";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.266897, y=-0.028881])";"30";"turtlesim2.sim";"1694795422.563187230";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.280677, y=-0.028881])";"30";"turtlesim3.sim";"1694795422.554293490";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.280677, y=-0.028881])";"30";"turtlesim2.sim";"1694795422.546974389";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.294458, y=-0.028881])";"30";"turtlesim3.sim";"1694795422.539020867";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.294458, y=-0.028881])";"30";"turtlesim2.sim";"1694795422.530751900";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.308238, y=-0.028881])";"30";"turtlesim3.sim";"1694795422.522667820";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.308238, y=-0.028881])";"30";"turtlesim2.sim";"1694795422.515465305";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.322019, y=-0.028881])";"30";"turtlesim3.sim";"1694795422.506427523";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.322019, y=-0.028881])";"30";"turtlesim2.sim";"1694795422.499267965";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.335799, y=-0.028881])";"30";"turtlesim3.sim";"1694795422.490278526";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.335799, y=-0.028881])";"30";"turtlesim2.sim";"1694795422.482982700";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.349580, y=-0.028881])";"30";"turtlesim3.sim";"1694795422.474195257";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.349580, y=-0.028881])";"30";"turtlesim2.sim";"1694795422.466756025";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.363361, y=-0.028881])";"30";"turtlesim3.sim";"1694795422.458138871";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.363361, y=-0.028881])";"30";"turtlesim2.sim";"1694795422.450607892";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.377141, y=-0.028881])";"30";"turtlesim3.sim";"1694795422.442161428";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.377141, y=-0.028881])";"30";"turtlesim2.sim";"1694795422.435487707";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.390922, y=-0.028881])";"30";"turtlesim3.sim";"1694795422.426184020";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.390922, y=-0.028881])";"30";"turtlesim2.sim";"1694795422.419410504";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.404702, y=-0.028881])";"30";"turtlesim3.sim";"1694795422.410200944";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.404702, y=-0.028881])";"30";"turtlesim2.sim";"1694795422.403283508";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.418483, y=-0.028881])";"30";"turtlesim3.sim";"1694795422.394108524";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.418483, y=-0.028881])";"30";"turtlesim2.sim";"1694795422.386999227";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.432263, y=-0.028881])";"30";"turtlesim3.sim";"1694795422.378846368";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.432263, y=-0.028881])";"30";"turtlesim2.sim";"1694795422.370843338";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.446044, y=-0.028881])";"30";"turtlesim3.sim";"1694795422.362525656";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.446044, y=-0.028881])";"30";"turtlesim2.sim";"1694795422.355065709";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.459824, y=-0.028881])";"30";"turtlesim3.sim";"1694795422.346355645";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.459824, y=-0.028881])";"30";"turtlesim2.sim";"1694795422.338822579";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.473605, y=-0.028881])";"30";"turtlesim3.sim";"1694795422.330131889";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.473605, y=-0.028881])";"30";"turtlesim2.sim";"1694795422.322865077";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.487385, y=-0.028881])";"30";"turtlesim3.sim";"1694795422.314326242";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.487385, y=-0.028881])";"30";"turtlesim2.sim";"1694795422.307115523";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.501166, y=-0.028881])";"30";"turtlesim3.sim";"1694795422.298188874";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.501166, y=-0.028881])";"30";"turtlesim2.sim";"1694795422.291090505";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.514946, y=-0.028881])";"30";"turtlesim3.sim";"1694795422.282894647";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.514946, y=-0.028881])";"30";"turtlesim2.sim";"1694795422.274915933";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.528727, y=-0.028881])";"30";"turtlesim3.sim";"1694795422.266685617";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.528727, y=-0.028881])";"30";"turtlesim2.sim";"1694795422.258839446";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.542507, y=-0.028881])";"30";"turtlesim3.sim";"1694795422.250429709";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.542507, y=-0.028881])";"30";"turtlesim2.sim";"1694795422.242605549";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.556288, y=-0.028881])";"30";"turtlesim3.sim";"1694795422.234210406";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.556288, y=-0.028881])";"30";"turtlesim2.sim";"1694795422.227394293";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.570069, y=-0.028881])";"30";"turtlesim3.sim";"1694795422.218028436";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.570069, y=-0.028881])";"30";"turtlesim2.sim";"1694795422.211094962";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.583849, y=-0.028881])";"30";"turtlesim3.sim";"1694795422.202823043";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.583849, y=-0.028881])";"30";"turtlesim2.sim";"1694795422.194995820";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.597630, y=-0.028881])";"30";"turtlesim3.sim";"1694795422.186648465";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.597630, y=-0.028881])";"30";"turtlesim2.sim";"1694795422.178861827";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.611410, y=-0.028881])";"30";"turtlesim3.sim";"1694795422.170538910";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.611410, y=-0.028881])";"30";"turtlesim2.sim";"1694795422.162788055";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.625191, y=-0.028881])";"30";"turtlesim3.sim";"1694795422.154307039";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.625191, y=-0.028881])";"30";"turtlesim2.sim";"1694795422.146673790";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.638971, y=-0.028881])";"30";"turtlesim3.sim";"1694795422.138074462";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.638971, y=-0.028881])";"30";"turtlesim2.sim";"1694795422.131359466";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.652752, y=-0.028881])";"30";"turtlesim3.sim";"1694795422.122814213";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.652752, y=-0.028881])";"30";"turtlesim2.sim";"1694795422.115078578";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.666532, y=-0.028881])";"30";"turtlesim3.sim";"1694795422.106568451";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.666532, y=-0.028881])";"30";"turtlesim2.sim";"1694795422.098642307";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.680313, y=-0.028881])";"30";"turtlesim3.sim";"1694795422.090750152";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.680313, y=-0.028881])";"30";"turtlesim2.sim";"1694795422.083468709";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=4.694093, y=-0.028881])";"30";"turtlesim3.sim";"1694795422.074708955";"./src/turtle.cpp:update:260"
